Date,Time,Open,High,Low,Close,Volume,Name,Symbol
30-03-2017,12:00:00,143.967,144.13,143.847,143.958,60,,
30-03-2017,13:00:00,143.968,144.008,143.661,143.816,60,,
30-03-2017,14:00:00,143.81,143.986,143.718,143.917,30,,
31-03-2017,08:00:00,143.652,144.256,143.081,143.966,60,,
31-03-2017,09:00:00,143.966,144.159,143.76,143.908,60,,
31-03-2017,10:00:00,143.908,144.088,143.799,143.966,60,,
31-03-2017,11:00:00,143.968,144.098,143.907,144.068,60,,
31-03-2017,12:00:00,144.068,144.113,143.503,143.658,60,,
31-03-2017,13:00:00,143.657,143.904,143.626,143.848,60,,
31-03-2017,14:00:00,143.838,144.042,143.662,143.712,30,,
03-04-2017,08:00:00,143.687,144.106,143.518,143.97,60,,
03-04-2017,09:00:00,143.969,144.019,143.236,143.608,60,,
03-04-2017,10:00:00,143.603,143.65,143.052,143.526,60,,
03-04-2017,11:00:00,143.529,143.699,143.428,143.628,60,,
03-04-2017,12:00:00,143.626,143.649,143.35,143.598,60,,
03-04-2017,13:00:00,143.599,143.889,143.556,143.83,60,,
03-04-2017,14:00:00,143.838,143.858,143.668,143.669,31,,
04-04-2017,08:00:00,143.226,144.07,143.188,144.07,60,,
04-04-2017,09:00:00,144.068,144.477,143.887,144.317,60,,
04-04-2017,10:00:00,144.311,144.475,144.124,144.31,60,,
04-04-2017,11:00:00,144.297,144.34,144.026,144.226,60,,
04-04-2017,12:00:00,144.229,144.839,144.228,144.698,60,,
04-04-2017,13:00:00,144.693,144.879,144.511,144.618,60,,
04-04-2017,14:00:00,144.626,144.853,144.626,144.725,31,,
05-04-2017,08:00:00,144.626,145.179,144.338,145.032,60,,
05-04-2017,09:00:00,145.032,145.38,144.85,144.886,60,,
05-04-2017,10:00:00,144.886,145.438,144.817,145.178,60,,
05-04-2017,11:00:00,145.186,145.429,145.126,145.252,60,,
05-04-2017,12:00:00,145.248,145.458,145.156,145.28,60,,
05-04-2017,13:00:00,145.278,145.329,144.027,144.392,60,,
05-04-2017,14:00:00,144.389,144.389,143.81,143.995,31,,
06-04-2017,08:00:00,144.255,144.507,143.476,144.057,60,,
06-04-2017,09:00:00,144.057,144.364,143.766,144.329,60,,
06-04-2017,10:00:00,144.328,144.349,143.826,144.042,60,,
06-04-2017,11:00:00,144.042,144.29,143.81,144.197,60,,
06-04-2017,12:00:00,144.198,144.409,143.84,143.889,60,,
06-04-2017,13:00:00,143.889,144.023,143.509,143.633,60,,
06-04-2017,14:00:00,143.633,143.861,143.456,143.635,31,,
07-04-2017,08:00:00,143.637,144.16,143.268,143.838,60,,
07-04-2017,09:00:00,143.839,144.089,143.606,143.746,60,,
07-04-2017,10:00:00,143.746,143.911,143.556,143.868,60,,
07-04-2017,11:00:00,143.869,144.009,143.719,143.931,60,,
07-04-2017,12:00:00,143.937,144.01,143.756,143.786,60,,
07-04-2017,13:00:00,143.786,143.83,143.548,143.611,60,,
07-04-2017,14:00:00,143.608,143.648,143.308,143.338,31,,
10-04-2017,08:00:00,143.699,143.856,143.387,143.418,60,,
10-04-2017,09:00:00,143.419,143.671,143.419,143.5,60,,
10-04-2017,10:00:00,143.501,143.52,143.05,143.236,60,,
10-04-2017,11:00:00,143.236,143.724,143.201,143.649,60,,
10-04-2017,12:00:00,143.649,143.746,143.156,143.186,60,,
10-04-2017,13:00:00,143.188,143.448,143.089,143.178,60,,
10-04-2017,14:00:00,143.177,143.281,142.902,143.158,31,,
11-04-2017,08:00:00,142.895,143.309,140.505,140.936,60,,
11-04-2017,09:00:00,140.932,141.29,140.056,140.862,60,,
11-04-2017,10:00:00,140.861,141.458,140.727,141.326,60,,
11-04-2017,11:00:00,141.315,142.14,141.207,142.004,60,,
11-04-2017,12:00:00,142.004,142.13,141.508,141.658,60,,
11-04-2017,13:00:00,141.658,141.956,141.003,141.199,60,,
11-04-2017,14:00:00,141.199,141.615,141.121,141.608,31,,
12-04-2017,08:00:00,141.546,142.131,141.359,141.558,60,,
12-04-2017,09:00:00,141.559,141.68,141.299,141.519,60,,
12-04-2017,10:00:00,141.519,141.56,141.068,141.38,60,,
12-04-2017,11:00:00,141.38,141.418,141.046,141.119,60,,
12-04-2017,12:00:00,141.119,141.769,141.006,141.619,60,,
12-04-2017,13:00:00,141.608,141.788,141.215,141.506,60,,
12-04-2017,14:00:00,141.508,141.792,141.365,141.775,31,,
13-04-2017,08:00:00,141.857,142.203,141.55,142.09,60,,
13-04-2017,09:00:00,142.09,142.37,142.047,142.296,60,,
13-04-2017,10:00:00,142.286,142.309,141.939,142.021,60,,
13-04-2017,11:00:00,142.021,142.14,141.587,141.869,60,,
13-04-2017,12:00:00,141.869,141.97,141.651,141.871,60,,
13-04-2017,13:00:00,141.866,142.022,141.727,141.759,60,,
13-04-2017,14:00:00,141.763,141.789,141.046,141.046,31,,
17-04-2017,08:00:00,141.177,141.688,141.047,141.047,60,,
17-04-2017,09:00:00,141.049,141.348,140.862,141.29,60,,
17-04-2017,10:00:00,141.29,141.35,141.056,141.281,60,,
17-04-2017,11:00:00,141.281,141.48,141.236,141.468,60,,
17-04-2017,12:00:00,141.469,141.52,141.328,141.437,60,,
17-04-2017,13:00:00,141.439,141.708,141.306,141.632,60,,
17-04-2017,14:00:00,141.626,141.851,141.55,141.738,31,,
18-04-2017,08:00:00,141.408,141.959,141.207,141.739,60,,
18-04-2017,09:00:00,141.737,142.029,141.502,141.661,60,,
18-04-2017,10:00:00,141.658,141.69,141.107,141.328,60,,
18-04-2017,11:00:00,141.328,141.451,141.246,141.422,60,,
18-04-2017,12:00:00,141.421,141.538,141.336,141.479,60,,
18-04-2017,13:00:00,141.478,141.559,141.118,141.298,60,,
18-04-2017,14:00:00,141.309,141.439,141.126,141.148,31,,
19-04-2017,08:00:00,141.809,141.984,141.516,141.619,60,,
19-04-2017,09:00:00,141.627,141.92,141.518,141.919,60,,
19-04-2017,10:00:00,141.919,141.919,141.308,141.448,60,,
19-04-2017,11:00:00,141.448,141.54,141.098,141.199,60,,
19-04-2017,12:00:00,141.199,141.209,140.668,140.907,60,,
19-04-2017,13:00:00,140.909,140.989,140.536,140.558,60,,
19-04-2017,14:00:00,140.559,140.779,140.446,140.656,31,,
20-04-2017,08:00:00,141.217,141.888,141.155,141.777,60,,
20-04-2017,09:00:00,141.778,141.989,141.547,141.957,60,,
20-04-2017,10:00:00,141.968,142.727,141.857,142.689,60,,
20-04-2017,11:00:00,142.689,142.918,142.466,142.659,60,,
20-04-2017,12:00:00,142.668,142.909,142.606,142.68,60,,
20-04-2017,13:00:00,142.679,142.828,142.618,142.739,60,,
20-04-2017,14:00:00,142.739,142.871,142.389,142.419,31,,
21-04-2017,08:00:00,142.498,142.669,142.108,142.368,60,,
21-04-2017,09:00:00,142.367,142.52,142.116,142.399,60,,
21-04-2017,10:00:00,142.389,142.58,142.198,142.28,60,,
21-04-2017,11:00:00,142.278,142.43,142.05,142.216,60,,
21-04-2017,12:00:00,142.217,142.218,141.93,142.076,60,,
21-04-2017,13:00:00,142.079,142.1,141.848,141.989,60,,
21-04-2017,14:00:00,141.987,142.319,141.929,142.248,31,,
24-04-2017,08:00:00,143.509,143.938,143.178,143.802,60,,
24-04-2017,09:00:00,143.808,143.824,143.428,143.487,60,,
24-04-2017,10:00:00,143.488,143.81,143.428,143.709,60,,
24-04-2017,11:00:00,143.709,143.819,143.698,143.769,60,,
24-04-2017,12:00:00,143.768,143.866,143.658,143.81,60,,
24-04-2017,13:00:00,143.806,143.859,143.667,143.678,60,,
24-04-2017,14:00:00,143.678,143.799,143.543,143.588,31,,
25-04-2017,08:00:00,143.878,144.449,143.878,144.238,60,,
25-04-2017,09:00:00,144.239,144.69,144.226,144.469,60,,
25-04-2017,10:00:00,144.469,144.69,144.427,144.597,60,,
25-04-2017,11:00:00,144.599,144.659,144.426,144.616,60,,
25-04-2017,12:00:00,144.618,144.81,144.576,144.722,60,,
25-04-2017,13:00:00,144.721,144.89,144.621,144.787,60,,
25-04-2017,14:00:00,144.788,144.821,144.516,144.516,31,,
26-04-2017,08:00:00,144.479,144.589,143.807,143.986,60,,
26-04-2017,09:00:00,143.987,144.199,143.848,144.16,60,,
26-04-2017,10:00:00,144.162,144.29,143.928,144.086,60,,
26-04-2017,11:00:00,144.088,144.188,143.927,144.128,60,,
26-04-2017,12:00:00,144.129,144.58,143.99,144.019,60,,
26-04-2017,13:00:00,144.017,144.149,143.887,143.939,60,,
26-04-2017,14:00:00,143.949,143.96,143.368,143.648,31,,
27-04-2017,08:00:00,143.886,144.138,143.328,143.329,60,,
27-04-2017,09:00:00,143.328,143.616,143.301,143.407,60,,
27-04-2017,10:00:00,143.415,143.689,143.409,143.66,60,,
27-04-2017,11:00:00,143.658,143.89,143.576,143.8,60,,
